🇨🇳｜央视,#genre#
新县综合HD,http://live.dxhmt.cn:9081/tv/11523-1.m3u8
息县综合HD,http://120.194.173.75:6060/0.ts
建安综合[1920*1408][1920*1408],http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
襄城综合[1920*1408][1920*1408],http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
襄城综合[1920*1408][1920*1408],http://live.dxhmt.cn:9081/tv/11025-1.m3u8
禹州综合HD,http://live.dxhmt.cn:9081/tv/11081-1.m3u8
禹州公共HD,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
禹州公共HD,http://tvpull.dxhmt.cn/tv/11081-2.m3u8

🇨🇳｜湖北,#genre#
🇨🇳中国交通湖北[720*404][720*404],http://tv.lanjingfm.com/cctbn/hubei.m3u8
武汉新闻综合次HD,http://video.hannews.com.cn/fs/livedit/579aab595e36f48a/adb11b845cc5a5ab.m3u8
荆州新闻次HD,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1672502399-0-0-ab2f43952f7fcf1b2da0c3372ec7e0e5
荆州垄上次HD,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1672502399-0-0-a9eb4b69fedb8e6d352f38af4867984f
襄阳综合[967*544][967*544],https://xiangyang-live21.cjyun.org/10125/s10125-news_hd.m3u8?auth_key=1672502399-0-0-49069b24dfdfa997425eca0ab4db255c
襄阳经济生活[967*544][967*544],https://xiangyang-live21.cjyun.org/10125/s10125-society_hd.m3u8?auth_key=1672502399-0-0-9373626345f1c26628e7f79c971ea877
宜昌综合[800*450][800*450],http://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1672502399-0-0-c34eb27bb6364b174e0152f5a7cd7862
宜昌综合[800*450][800*450],http://player.521fanli.cn/1691/hubei/yichangcjym3u8.php?id=yichangzh
宜昌旅游生活[800*450][800*450],http://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1672502399-0-0-764e7b81e48e1213ac192382bdb4501c
宜昌旅游生活[800*450][800*450],http://player.521fanli.cn/1691/hubei/yichangcjym3u8.php?id=yichanglysh
十堰新闻HD,http://p2bj.weizan.cn/351104/837056569960221505/live.m3u8
十堰公共次HD,http://p2bj.weizan.cn/351104/694292401376336037/live.m3u8
十堰经济旅游HD,http://p2bj.weizan.cn/351104/791122427715011838/live.m3u8
荆门新闻综合HD,http://jingmen-live21.cjyun.org/10101/s10101-jmnews.m3u8?auth_key=1672502399-0-0-c9dc706da3efc39e5924b6871d7777ca
荆门新闻综合HD,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门教育频道HD,http://jingmen-live21.cjyun.org/10101/s10101-jmjytv.m3u8?auth_key=1672502399-0-0-60b4a66ddfcc942e855c11fb3a4c13dc
荆门教育频道HD,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
孝感新闻综合HD,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1672502399-0-0-5794062654aeaf404bcac09b0d00d10d
孝感公共频道[1280*722][1280*722],http://live.yingxi.tv/channel1/sd/live.m3u8
黄冈新闻HD,http://huanggang-live21.cjyun.org/10120/s10120-xwzh.m3u8?auth_key=1672502399-0-0-658b048e38ac7a094a7bca28bf712d53
黄冈公共频道HD,http://huanggang-live21.cjyun.org/10120/s10120-xwgg.m3u8?auth_key=1672502399-0-0-1810c76c7b12b2b5d853504e46920f66
仙桃新闻综合[785*576][785*576],http://221.233.242.239:280/live/71/playlist.m3u8
仙桃生活文体[785*576][785*576],http://221.233.242.239:280/live/72/playlist.m3u8
鄂州新闻综合HD,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1672502399-0-0-747ca6c91b0b202060f8856c1212e6f1
咸宁综合次HD,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1672502399-0-0-a2bf92071e2d1574740c81336115a9a7
咸宁经济频道次HD,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1672502399-0-0-1ec275fddf5b7dce126a0cf1d1a97f85
利川新闻综合次HD,http://lichuan-live21.cjyun.org/10093/s10093-lczh.m3u8?auth_key=1672502399-0-0-f207596099dd52263c0839cbf33ce792
长阳综合HD,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1672502399-0-0-91794075e574af4b2d519913d272ec9d
当阳综合HD,http://dangyang-live21.cjyun.org/10118/s10118-DYZH.m3u8?auth_key=1672502399-0-0-6b11dd3aaf2df8de29cd906c0dd108f4
五峰电视台HD,http://wufeng-live21.cjyun.org/10112/s10112-wffm.m3u8?auth_key=1672502399-0-0-d61d5c98af4d028f09ef2aa2b55e43e9
兴山综合HD,http://xingshan-live21.cjyun.org/cjyun/s10108-xingshanTV01.m3u8?auth_key=1672502399-0-0-229b33b58adbfb54bb1b56660c904923
远安电视台次HD,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1672502399-0-0-f74548d3774bd13a90e4f1a62fdb65aa
宜都综合HD,http://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1672502399-0-0-3f71190f25051bf0ba272a960ba39793
夷陵综合次HD,http://yiling-live21.cjyun.org/10174/s10174-TC1T.m3u8?auth_key=1672502399-0-0-17b5ad3344b60bcdeb4b6995e1182380
秭归新闻综合次HD,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1672502399-0-0-17fadbf9472366a8dd59500f240acf37
枝江综合HD,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1672502399-0-0-f83353fbbe0d14afcc290bf428217de2
咸丰新闻综合HD,http://xianfeng-live21.cjyun.org/10096/s10096-xftv1.m3u8?auth_key=1672502399-0-0-360388050a36653e6ce75944e6842202
大悟综合HD,http://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1672502399-0-0-47035cb52f73fd4cee6266876ab7aa19
孝昌生活频道HD,http://xiaochang-live21.cjyun.org/10128/s10128-xcsh.m3u8?auth_key=1672502399-0-0-69b3682eb810b8d430b8a81bd9af8dcf
应城新闻党建[768*576][768*576],http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1672502399-0-0-c3b7f39430b67a598cd4a4756fb4baf4
应城生活频道[768*576][768*576],http://yingcheng-live21.cjyun.org/10135/s10135-YCDJ.m3u8?auth_key=1672502399-0-0-2e283478ca59b5c2ca0af672782a2e09
云梦综合超青,http://ymtvplay.gdnewmedia.cc/live/ymzh.m3u8
云梦党建农业超青,http://ymtvplay.gdnewmedia.cc/live/ymdj.m3u8
红安综合次HD,http://hongan-live21.cjyun.org/10063/s10063-HAZH.m3u8?auth_key=1672502399-0-0-3558e7aa827c96ae981416fd28530dae
麻城综合超青,http://119.36.30.199:8888/mctv1.m3u8
江陵综合次HD,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1672502399-0-0-0d227ce9c32f1f14f64bb3571f29a0a4
江陵经济生活[768*576][768*576],http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1672502399-0-0-e85888284622c2b687cad07f883626cc
石首综合超青,http://sstvplay.ssgdlive.com/live/sszh.m3u8
沙洋电视台HD,https://shayang-live21.cjyun.org/10110/s10110-sytv1.m3u8?auth_key=1672502399-0-0-14f1d7dd0f03626c7c50c8fac5221877
大冶一套[768*576][768*576],http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1672502399-0-0-f426faae014df67e43edf64fdfc442e4
大冶二套[768*576][768*576],http://dayeyun-live21.cjyun.org/10102/s10102-TC2T.m3u8?auth_key=1672502399-0-0-82feca5525323bbfcd40ecd186084ca9
赤壁一套[768*576][768*576],http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1672502399-0-0-7c31a89b27ffafb24fdc5e16d4762860
嘉鱼新闻综合超青,http://jiayu-live21.cjyun.org/10131/s10131-jyzh.m3u8?auth_key=1672502399-0-0-98f908536976adbeef9a05f05b3bda7c
通山综合次HD,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1672502399-0-0-1c5dd20491d71706ef4c65d20039e36f
鹤峰综合次HD,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1672502399-0-0-eaafae2c07fcaa8a7bfef965a96f8967
谷城综合HD,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1672502399-0-0-1d5c2459459f94d38ba7f22246b1d18e
江夏新闻综合[768*576][768*576],http://59.175.226.142:280/gb28181/xwzh.m3u8
房县新闻综合HD,http://fangxian-live21.cjyun.org/10064/s10064-fxtv1-1.m3u8?auth_key=1672502399-0-0-97d9ab05db66a1b51bc84e534df4a3b4
郧阳新闻综合[640*360][640*360],http://58.19.198.159:2021/hls1.m3u8
丹江口生活HD,https://p2bj.weizan.cn/309104/751799777014582046/live.m3u8
阳新新闻HD,http://yangxin-live21.cjyun.org/10104/s10104-yangxin-tv01.m3u8?auth_key=1672502399-0-0-ada31d0b09e80db8707a4b3737fa74da

🇨🇳｜湖南,#genre#
🇨🇳先锋乒羽,http://cache.ott.fifalive.itv.cmvideo.cn:80/000000001000/4886720949268374180/index.m3u8?channel-id=hnbblive&Contentid=4886720949268374180&livemode=1&authCode=3a&stbId=381001000000004000001A2B3C4D5E6F&version=1.0&owaccmark=4886720949268374180&owchid=hnbblive&owsid=2008781639442355049&AuthInfo=iLXPSBa%2BDR34rZ0yMNNDDc4pGTJZc1VCPpfsNdYPlFKyEl4YgZli3eCZkxKxNZoAH%2Bwl40La22jRoeLS4FjRFMPior9WMUHMnc7M2orxIOxJI5Gsm9oW1cPww%2B5ATuAU
湖南国际,http://124.232.231.246:6610/000000001001/201600020001/1000.m3u8?IASHttpSessionId=OTT&zte_bandwidth=1000&bandwidth=1433600&ispcode=3&timeformat=local&channel=201600020001&ztecid=201600020001&m3u8_level=2&A=
湖南电影[785*576][785*576],http://111.40.196.9/PLTV/88888888/224/3221225660/index.m3u8
湖南教育HD,http://pull.hnedutv.com/live/hnedutv1206.m3u8?sub_m3u8=true&edge_slice=true
长沙政法频道次HD,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
长沙影视频道次HD,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
湘潭新闻综合次HD,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道[768*576][768*576],http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
保靖时政,http://liveplay.rednet.cn/live/baojing_hgs24f.m3u8
永顺综合,http://liveplay.rednet.cn/live/yongshun_tv_55433f.m3u8
泸溪电视,http://liveplay.rednet.cn/live/luxi_fe0eyf.m3u8
吉首综合,https://liveplay-srs.voc.com.cn/hls/tv/143_70175b.m3u8
花垣综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_PwgGFC.m3u8
益阳新闻综合HD,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvxwhd210130.m3u8
衡阳新闻综合[1047*576][1047*576],http://59.51.68.40:1936/live/2.stream/playlist.m3u8
衡阳公共频道[1047*576][1047*576],http://59.51.68.40:1936/live/3.stream/playlist.m3u8
保靖时政频道[704*576][704*576],http://liveplay.rednet.cn/live/baojing_hgs24f.m3u8
永顺综合HD,http://liveplay.rednet.cn/live/yongshun_tv_55433f.m3u8
云溪新闻综合超青,http://liveplay.rednet.cn/live/yunxi_tv.m3u8
宜章新闻综合[1047*576][1047*576],http://hnyz.chinashadt.com:2036/live/stream:tv1.stream/playlist.m3u8
茶陵新闻综合HD,http://liveplay.rednet.cn/live/chaling_tv.m3u8
醴陵综合[853*480][853*480],http://liveplay.rednet.cn/live/21084_145ba4ee9f0511e992905cb9018cf0d4.m3u8
常宁综合次HD,http://59.51.68.40:1936/live/cntv/playlist.m3u8
绥宁综合HD,http://bl.suining.dingtoo.com/AppName/StreamName.m3u8
双牌综合[1280*960][1280*960],http://liveplay.rednet.cn/live/shuangpai_26cf9e.m3u8
洪江市时政次HD,http://liveplay.rednet.cn/live/hongjiang_tv_ced5a7.m3u8
通道时政次HD,http://live.tongdaotv.com:8087/live/tdtv.m3u8
溆浦时政HD,http://liveplay.rednet.cn/live/xupu_tv_fego93.m3u8
优漫卡通[785*576][785*576],http://39.134.65.162/PLTV/88888888/224/3221225556/1.m3u8
优漫卡通[785*576][785*576],http://39.134.65.164/PLTV/88888888/224/3221225556/1.m3u8

🇨🇳｜山东,#genre#
🇨🇳山东少儿[785*576][785*576],http://39.136.48.98:8089/PLTV/88888888/224/3221226001/index.m3u8
山东综艺HD,http://39.136.48.8:8089/PLTV/88888888/224/3221225855/index.m3u8
山东生活HD,http://39.136.48.8:8089/PLTV/88888888/224/3221225841/index.m3u8
山东教育卫视[1047*576][1047*576],http://39.135.138.58:18890/PLTV/88888888/224/3221225719/index.m3u8
山东教育卫视次HD,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
山东教育卫视[859*480][859*480],http://117.148.179.160/PLTV/88888888/224/3221231549/index.m3u8
山东教育卫视[768*576][768*576],http://39.134.65.162/PLTV/88888888/224/3221225558/1.m3u8
山东教育卫视[768*576][768*576],http://39.134.65.164/PLTV/88888888/224/3221225558/1.m3u8
山东教育卫视[1047*576][1047*576],http://39.135.32.28:6610/PLTV/77777777/224/3221225708/index.m3u8?servicetype=1&IASHttpSessionId=OTT
中华美食[768*576][768*576],http://39.135.138.58:18890/PLTV/88888888/224/3221225924/index.m3u8
济南商务[785*576][785*576],http://39.136.48.8:8089/PLTV/88888888/224/3221225862/index.m3u8
济南鲁中[768*576][768*576],https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
济南科教[768*576][768*576],https://quehuamtyoutlive.ijntv.cn/j8pukt/aomlrc.m3u8
济南教育HD,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8
青岛城阳频道HD,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
日照新闻综合次HD,http://live.rzw.com.cn/xwzh/sd/live.m3u8
日照公共频道次HD,http://live.rzw.com.cn/kzpd/sd/live.m3u8
日照科教次HD,http://live.rzw.com.cn/ggpd/sd/live.m3u8
日照导视频道次HD,http://live.rzw.com.cn/fcpd/sd/live.m3u8
烟台经济科技次HD,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视频道次HD,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
济宁综合次HD,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
济宁教育频道次HD,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
济宁图文频道[768*576][768*576],http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8
枣庄新闻综合[960*540][960*540],http://stream.zztvzd.com/1/sd/live.m3u8
枣庄新闻综合[960*540][960*540],http://stream.zzgd.tv/1/sd/live.m3u8
枣庄教育频道[960*540][960*540],http://stream.zztvzd.com/2/sd/live.m3u8
枣庄教育频道[960*540][960*540],http://stream.zzgd.tv/2/sd/live.m3u8
枣庄公共频道[960*540][960*540],http://stream.zztvzd.com/3/sd/live.m3u8
枣庄公共频道[960*540][960*540],http://stream.zzgd.tv/3/sd/live.m3u8
潍坊新闻综合HD,http://stream.wfcmw.cn/1/sd/live.m3u8
潍坊公共频道HD,http://stream.wfcmw.cn/3/sd/live.m3u8
潍坊科教HD,http://stream.wfcmw.cn/4/sd/live.m3u8
滨州新闻综合次HD,http://stream.bzcm.net/2/sd/live.m3u8
滨州公共剧场次HD,http://stream.bzcm.net/1/sd/live.m3u8
聊城新闻综合HD,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel2/playlist.m3u8
聊城公共频道HD,http://m3u8.channellive.lcbtv.com/cms/videos/nmip-media-dz/channellive/channel3/playlist.m3u8
垦利新闻[480*270][480*270],https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8
潍坊滨海新闻综合HD,https://livealone302.iqilu.com/binhai/binhai_tv.m3u8
青州综合[1047*576][1047*576],http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
青州文化旅游[1047*576][1047*576],http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
寿光新闻HD,http://bfrmt.univalsoft.com/rmttv/live.m3u8
寿光蔬菜频道HD,http://bfrmt.univalsoft.com/rmttv/velive.m3u8
岱岳综合[960*540][960*540],http://slvedio.slradio.cn/a935908a217711ea8bb000163e0e6522/4D6357B92240C088F3612E43E44B5F1D.m3u8
新泰综合[640*480][640*480],http://111.17.214.12:1935/live/xtzh/playlist.m3u8
新泰综合[640*480][640*480],http://119.184.188.117:1935/live/xtzh/playlist.m3u8
新泰乡村频道[640*480][640*480],http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
新泰乡村频道[640*480][640*480],http://111.17.214.12:1935/live/xtxc/playlist.m3u8
新泰乡村频道[640*480][640*480],http://119.184.188.117:1935/live/xtxc/playlist.m3u8

🇨🇳｜山西,#genre#
🇨🇳山西经济与科教次HD,http://liveflash.sxrtv.com/live/sxfinance.flv
山西影视次HD,http://liveflash.sxrtv.com/live/sxfilm.flv
山西法制治次HD,http://liveflash.sxrtv.com/live/sxedu.flv
山西公共次HD,http://liveflash.sxrtv.com/live/sxpublic.flv
黄河电视台次HD,http://liveflash.sxrtv.com/live/huanghe.flv
晋城新闻HD,http://live.jinnews.com.cn/xwzh/sd/live.m3u8
朔州新闻综合[853*480][853*480],http://stream.sxsztv.com/live1/sd/live.m3u8
朔州生活娱乐[853*480][853*480],http://stream.sxsztv.com/live2/sd/live.m3u8
运城新闻综合[640*360][640*360],http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
运城公共频道[640*360][640*360],http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科技教育[640*360][640*360],http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
晋中新闻HD,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中公共频道HD,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
晋中公共频道HD,http://jzdb.jztvnews.com:83/live/mount_for_ts/jzgg.m3u8
长治新闻综合[640*480][640*480],http://111.53.105.2:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治新闻综合[640*480][640*480],http://111.53.105.2:8084/live/4b0bcd8509d748358b4450921fc3443b?fmt=h264_800k_flv
长治公共频道[640*480][640*480],http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治公共频道[640*480][640*480],http://111.53.105.2:8084/live/7223161a96984d81b711d762d7e7fdd1?fmt=h264_800k_flv
长治教育频道[640*480][640*480],http://111.53.105.2:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治教育频道[640*480][640*480],http://111.53.105.2:8084/live/2b7f0174d0f44c34bf466fc0ab801a3a?fmt=h264_800k_flv
交城电视台[1047*576][1047*576],http://sxjc.chinashadt.com:2036/live/stream:jctv.stream/playlist.m3u8
柳林综合次HD,http://pili-live-rtmp.212.i2863.com/i2863-212/live_212_336940.m3u8
柳林影视次HD,http://pili-live-hls.212.i2863.com/i2863-212/live_212_316579.m3u8
孝义新闻综合[1047*576][1047*576],http://app.xygdcm.com:2036/live/stream:xy1.stream/chunklist_w1724061406.m3u8
壶关电视台HD,http://zmjp3jin.live.sxmty.com/live/hls/268fe96f955d496db37fb10bb887cda9/fc196029d289449ea524a94a95379a0d.m3u8
平顺综合HD,https://stream.icelook.cn/2daa869d1623782d/6679643898219856900_1602492802.m3u8?auth_key=1893456000-0-0-8c6e3e73d78411a6bd6e2faef2b275d0
武乡新闻综合次HD,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
武乡新闻综合次HD,http://60.220.198.84:81/0.m3u8
长子综合HD,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
娄烦综合[768*576][768*576],https://d2lp2ch2.live.sxmty.com/live/hls/704197f994de412c85607538b668df29/b83e81a0d16247a7973edbe00e5e15f4-1.m3u8
怀仁综合HD,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
潞城新闻综合HD,http://59.48.42.6:62204/lucheng.m3u8
安泽综合超青,https://qnwjgp6u.live.sxmty.com/live/hls/8004b4759fae489b8ab0d40ce1290fe2/d77ec722dd494a5e92caf5ea283f232d-1.m3u8
大宁综合HD,http://live.daningtv.com/channel1/sd/live.m3u8
吉县新闻综合HD,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
襄汾综合HD,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8
翼城综合HD,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8
和顺电视台HD,http://r4wqqcdm.live.sxmty.com/live/hls/fdd364800242489d9d1accff98102861/c90e35fdc4ef43d287a62b49f4ea3cf2-1.m3u8
灵石新闻综合HD,https://live-stream.lsxrmtzx.com/live/video.m3u8
太谷新闻综合次HD,https://p2.weizan.cn/1725814272/035167554667993420/live.m3u8
昔阳电视台HD,https://muspz2pi.live.sxmty.com/live/hls/33a3ffb76e06432cb2e535e58aa8441d/6644d056086b4f608c87db5be6d7f05e.m3u8
万荣综合超青,http://pili-live-hls.217.i2863.com/i2863-217/live_217_867556.m3u8
万荣综合超青,http://60.222.246.220:19433/hls1
定襄综合HD,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8
河曲新闻综合HD,http://w9dlwfw4.live.sxmty.com/live/hls/1fef51ab2fa94d11830411421272c2fd/8baaa4e2cbd64ed89d84d7e0ac0279ee-1.m3u8
宁武综合超青,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8
五寨综合超青,https://stream.icelook.cn/cf2874738208c975/6727103226484622340_1607389965.m3u8?auth_key=1893456000-0-0-c8ce454296feaadfd96bc25904e2b688
原平综合次HD,http://xkmspyxn.live.sxmty.com/live/hls/65072fcc05414062bf02088d2a2a77b2/9da977614b044ef59d11779e997a12f8-1.m3u8
高平综合次HD,http://live.gprmt.cn/gpnews/hd/live.m3u8
阳城电视台次HD,https://liveout.ycxrmt.cn/i9i45p/en7atk.m3u8
灵丘电视台HD,https://stream.icelook.cn/1a7c625fde427dc3/6735154231323395076_1611041008.m3u8?auth_key=1893456000-0-0-fe9d45877d8cdddb4afccd9c1a12f3f8

🇨🇳｜江苏,#genre#
🇨🇳南京新闻综合次HD,http://live.nbs.cn/channels/njtv/xwzh/500k.m3u8
南京生活次HD,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南京生活次HD,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
南京十八次HD,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京少儿次HD,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京信息次HD,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
苏州社会经济[960*540][960*540],https://liveshowbak2.kan0512.com/norecord/ncsztv2_sd/playlist.m3u8
苏州文化生活[960*540][960*540],https://liveshowbak2.kan0512.com/norecord/ncsztv3_sd/playlist.m3u8
苏州电影娱乐[960*540][960*540],https://liveshowbak2.kan0512.com/norecord/ncsztv4_sd/playlist.m3u8
南通新闻综合[853*480][853*480],http://cm.wshls.homecdn.com/live/7cc9.flv
南通都市生活[853*480][853*480],http://cm.wshls.homecdn.com/live/7cc7.m3u8
南通都市生活[853*480][853*480],http://cm.wshls.homecdn.com/live/7cc7.flv
南通影视娱乐[853*480][853*480],http://cm.wshls.homecdn.com/live/7cc5.m3u8
南通影视娱乐[853*480][853*480],http://cm.wshls.homecdn.com/live/7cc5.flv
南通崇川综合[853*480][853*480],http://cm.wshls.homecdn.com/live/7cc1.m3u8
南通崇川综合[853*480][853*480],http://cm.wshls.homecdn.com/live/7cc1.flv
无锡新闻综合次HD,http://m.m3u8.wifiwx.com:80/live/wifiwx-239.m3u8
无锡娱乐次HD,http://m.m3u8.wifiwx.com/live/wifiwx-243.m3u8
无锡都市资讯次HD,http://m.m3u8.wifiwx.com/live/wifiwx-240.m3u8
无锡生活次HD,http://m.m3u8.wifiwx.com/live/wifiwx-244.m3u8
泰州新闻综合[859*480][859*480],http://117.148.179.157/PLTV/88888888/224/3221231369/index.m3u8
连云港公共频道[640*482][640*482],http://live.lyg1.com/ggpd/sd/live.m3u8
张家港新闻综合次HD,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
张家港民生频道次HD,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
大丰新闻综合HD,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafengyt.m3u8
大丰公共频道HD,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
盐都综合超青,http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8
如东新闻综合HD,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江宁新闻HD,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
溧水新闻综合次HD,http://live.lsrmw.cn/zhpd/sd/live.m3u8
溧水影视娱乐次HD,http://live.lsrmw.cn/ysyl/sd/live.m3u8
淮阴综合超青,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
淮阴影视频道超青,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/hyys.m3u8
金湖新闻综合HD,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
武进新闻次HD,https://live.wjyanghu.com/live/CH1.m3u8
武进生活频道次HD,https://live.wjyanghu.com/live/CH2.m3u8
如皋综合HD,http://zhibo.erugao.cn/video/s10001-RGTV-hd/index.m3u8
泗洪新闻综合[768*576][768*576],http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
句容新闻综合次HD,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容生活频道次HD,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容党建频道[768*576][768*576],http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
常熟新闻次HD,http://play-live.21cs.cn/tv_channel/cstv1.m3u8?auth_key=1592026485-f871ffb1e3b646d59dba799b1e6f3d61-0-53bbc432233cf87b39a6ec67a23981c3
常熟民生频道次HD,http://play-live.21cs.cn/tv_channel/cstv2.m3u8?auth_key=1608898309-c151073d455d41568920a185f794ce70-0-24c93261a31cc28cf1ae2aced18ae008
睢宁综合次HD,http://suining-tv-hls.cm.jstv.com:80/suining-tv/suiningzh.m3u8
扬中新闻超青,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/xwzh.m3u8
靖江新闻综合次HD,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
